date,player,team,lineup_spot,hr,hr_score
2026-07-04,Brandon Valenzuela,TOR,8,0.0,34.1
2026-07-04,Luis Urías,TOR,9,0.0,43.2
2026-07-04,Weston Wilson,SEA,1,0.0,32.1
2026-07-04,Randy Arozarena,SEA,2,1.0,50.3
2026-07-04,Dominic Canzone,SEA,3,1.0,44.5
2026-07-04,Cal Raleigh,SEA,4,1.0,48.4
2026-07-04,Josh Naylor,SEA,5,0.0,43.5
2026-07-04,Miles Mastrobuoni,SEA,6,0.0,33.4
2026-07-04,Buddy Kennedy,SEA,7,0.0,31.2
2026-07-04,Victor Robles,SEA,8,0.0,24.2
2026-07-04,Colt Emerson,SEA,9,0.0,33.1
2026-07-04,Gunnar Henderson,BAL,1,0.0,66.9
2026-07-04,Adley Rutschman,BAL,2,0.0,52.1
2026-07-04,Taylor Ward,BAL,3,0.0,50.8
2026-07-04,Pete Alonso,BAL,4,0.0,75.1
2026-07-04,Samuel Basallo,BAL,5,1.0,59.3
2026-07-04,Colton Cowser,BAL,6,0.0,45.4
2026-07-04,Leody Taveras,BAL,7,0.0,42.8
2026-07-04,Jackson Holliday,BAL,8,0.0,47.2
2026-07-04,Blaze Alexander,BAL,9,0.0,44.3
2026-07-04,Elly De La Cruz,CIN,1,0.0,72.4
2026-07-04,Sal Stewart,CIN,2,0.0,57.1
2026-07-04,JJ Bleday,CIN,3,0.0,44.2
2026-07-04,Eugenio Suárez,CIN,4,0.0,44.1
2026-07-04,Nathaniel Lowe,CIN,5,0.0,45.1
2026-07-04,Spencer Steer,CIN,6,0.0,58.3
2026-07-04,Jose Trevino,CIN,7,0.0,60.0
2026-07-04,TJ Friedl,CIN,8,0.0,45.3
2026-07-04,Matt McLain,CIN,9,0.0,41.9
2026-07-04,Jonathan Aranda,TB,1,0.0,52.9
2026-07-04,Junior Caminero,TB,2,1.0,70.5
2026-07-04,Cedric Mullins,TB,3,0.0,68.9
2026-07-04,Ryan Vilade,TB,4,0.0,68.3
2026-07-04,Victor Mesa Jr.,TB,5,0.0,51.4
2026-07-04,Jonny DeLuca,TB,6,1.0,57.7
2026-07-04,Richie Palacios,TB,7,1.0,60.9
2026-07-04,Taylor Walls,TB,8,0.0,48.7
2026-07-04,Hunter Feduccia,TB,9,0.0,52.6
2026-07-04,Jose Altuve,HOU,1,0.0,61.5
2026-07-04,Yordan Alvarez,HOU,2,1.0,93.9
2026-07-04,Isaac Paredes,HOU,3,0.0,69.5
2026-07-04,Christian Walker,HOU,4,0.0,66.3
2026-07-04,Zach Dezenzo,HOU,5,0.0,53.0
2026-07-04,Cam Smith,HOU,6,0.0,64.6
2026-07-04,Yainer Diaz,HOU,7,1.0,59.5
2026-07-04,Taylor Trammell,HOU,8,0.0,62.3
2026-07-04,Nick Allen,HOU,9,0.0,55.0
2026-07-04,Miguel Vargas,CWS,1,0.0,56.6
2026-07-04,Kyle Teel,CWS,2,0.0,43.4
2026-07-04,Chase Meidroth,CWS,3,0.0,49.1
2026-07-04,Colson Montgomery,CWS,4,1.0,56.8
2026-07-04,Junior Perez,CWS,5,0.0,58.4
2026-07-04,Braden Montgomery,CWS,6,0.0,45.4
2026-07-04,Sam Antonacci,CWS,7,0.0,53.4
2026-07-04,Tristan Peters,CWS,8,0.0,48.2
2026-07-04,Drew Romo,CWS,9,0.0,43.3
2026-07-04,Travis Bazzana,CLE,1,0.0,48.4
2026-07-04,Chase DeLauter,CLE,2,0.0,47.7
2026-07-04,Rhys Hoskins,CLE,3,0.0,56.9
2026-07-04,Kahlil Watson,CLE,4,0.0,48.5
2026-07-04,Brayan Rocchio,CLE,5,0.0,44.3
2026-07-04,Gabriel Arias,CLE,6,0.0,52.5
2026-07-04,David Fry,CLE,7,0.0,60.5
2026-07-04,Austin Hedges,CLE,8,1.0,63.7
2026-07-04,Steven Kwan,CLE,9,0.0,35.5
2026-07-04,JJ Wetherholt,STL,1,1.0,41.5
2026-07-04,Iván Herrera,STL,2,0.0,35.7
2026-07-04,Jordan Walker,STL,3,0.0,54.6
2026-07-04,Alec Burleson,STL,4,0.0,44.1
2026-07-04,Masyn Winn,STL,5,0.0,41.5
2026-07-04,José Fermín,STL,6,0.0,39.7
2026-07-04,Lars Nootbaar,STL,7,0.0,36.5
2026-07-04,Pedro Pagés,STL,8,0.0,35.2
2026-07-04,Nathan Church,STL,9,0.0,55.1
2026-07-04,Pete Crow-Armstrong,CHC,1,0.0,47.8
2026-07-04,Alex Bregman,CHC,2,0.0,45.0
2026-07-04,Michael Busch,CHC,3,0.0,44.8
2026-07-04,Seiya Suzuki,CHC,4,0.0,47.8
2026-07-04,Ian Happ,CHC,5,0.0,30.1
2026-07-04,Nico Hoerner,CHC,6,0.0,20.7
2026-07-04,Michael Conforto,CHC,7,0.0,43.6
2026-07-04,Pedro Ramírez,CHC,8,0.0,29.2
2026-07-04,Dansby Swanson,CHC,9,0.0,48.6
2026-07-04,Francisco Lindor,NYM,1,0.0,73.2
2026-07-04,Ronny Mauricio,NYM,2,0.0,47.8
2026-07-04,Jared Young,NYM,3,0.0,50.0
2026-07-04,Mark Vientos,NYM,4,1.0,73.6
2026-07-04,A.J. Ewing,NYM,5,0.0,57.2
2026-07-04,Francisco Alvarez,NYM,6,0.0,67.7
2026-07-04,Carson Benge,NYM,7,0.0,51.9
2026-07-04,Tyrone Taylor,NYM,8,1.0,58.1
2026-07-04,Brett Baty,NYM,9,0.0,46.8
2026-07-04,Mauricio Dubón,ATL,1,1.0,54.8
2026-07-04,Drake Baldwin,ATL,2,0.0,47.5
2026-07-04,Ozzie Albies,ATL,3,0.0,61.6
2026-07-04,Matt Olson,ATL,4,0.0,81.8
2026-07-04,Austin Riley,ATL,5,1.0,60.6
2026-07-04,Michael Harris II,ATL,6,1.0,58.3
2026-07-04,Mike Yastrzemski,ATL,7,1.0,55.7
2026-07-04,Joey Bart,ATL,8,0.0,50.0
2026-07-04,Jorge Mateo,ATL,9,0.0,44.0
2026-07-04,Heliot Ramos,SF,1,0.0,65.3
2026-07-04,Luis Arraez,SF,2,0.0,33.0
2026-07-04,Casey Schmitt,SF,3,0.0,45.2
2026-07-04,Rafael Devers,SF,4,0.0,85.4
2026-07-04,Jung Hoo Lee,SF,5,0.0,36.9
2026-07-04,Willy Adames,SF,6,0.0,59.0
2026-07-04,Bryce Eldridge,SF,7,1.0,54.3
2026-07-04,Drew Gilbert,SF,8,0.0,46.4
2026-07-04,Eric Haase,SF,9,0.0,44.4
2026-07-04,Willi Castro,COL,1,0.0,38.6
2026-07-04,Kyle Karros,COL,2,0.0,55.3
2026-07-04,Hunter Goodman,COL,3,0.0,63.4
2026-07-04,Tyler Freeman,COL,4,0.0,44.4
2026-07-04,Cole Carrigg,COL,5,1.0,52.3
2026-07-04,Jake McCarthy,COL,6,0.0,54.6
2026-07-04,Mickey Moniak,COL,7,0.0,61.6
2026-07-04,TJ Rumfield,COL,8,0.0,48.3
2026-07-04,Troy Johnston,COL,9,0.0,46.7
2026-07-04,Trea Turner,PHI,1,0.0,74.0
2026-07-04,Kyle Schwarber,PHI,2,0.0,84.0
2026-07-04,Bryce Harper,PHI,3,0.0,84.2
2026-07-04,Brandon Marsh,PHI,4,0.0,67.3
2026-07-04,Alec Bohm,PHI,5,1.0,58.2
2026-07-04,Bryson Stott,PHI,6,0.0,46.5
2026-07-04,J.T. Realmuto,PHI,7,1.0,52.2
2026-07-04,Derek Hill,PHI,8,0.0,55.7
2026-07-04,Justin Crawford,PHI,9,0.0,49.4
2026-07-04,Carter Jensen,KC,1,0.0,67.5
2026-07-04,Bobby Witt Jr.,KC,2,0.0,92.4
2026-07-04,Lane Thomas,KC,3,0.0,50.3
2026-07-04,Jac Caglianone,KC,4,0.0,61.8
2026-07-04,Nick Loftin,KC,5,0.0,54.1
2026-07-04,Starling Marte,KC,6,0.0,49.3
2026-07-04,Isaac Collins,KC,7,0.0,57.5
2026-07-04,Michael Massey,KC,8,0.0,45.6
2026-07-04,Kameron Misner,KC,9,0.0,50.1
2026-07-04,Anthony Seigler,BOS,1,0.0,49.9
2026-07-04,Ceddanne Rafaela,BOS,2,0.0,50.2
2026-07-04,Wilyer Abreu,BOS,3,0.0,49.6
2026-07-04,Willson Contreras,BOS,4,1.0,75.2
2026-07-04,Caleb Durbin,BOS,5,0.0,63.5
2026-07-04,Romy Gonzalez,BOS,6,1.0,55.7
2026-07-04,Jarren Duran,BOS,7,0.0,48.0
2026-07-04,Andruw Monasterio,BOS,8,0.0,49.9
2026-07-04,Connor Wong,BOS,9,0.0,39.8
2026-07-04,Zach Neto,LAA,1,0.0,58.5
2026-07-04,Denzer Guzman,LAA,2,0.0,46.2
2026-07-04,Nolan Schanuel,LAA,3,0.0,41.1
2026-07-04,Jorge Soler,LAA,4,0.0,52.8
2026-07-04,Josh Lowe,LAA,5,1.0,64.9
2026-07-04,Jo Adell,LAA,6,0.0,57.6
2026-07-04,Jose Siri,LAA,7,0.0,63.2
2026-07-04,Donovan Walton,LAA,8,0.0,54.7
2026-07-04,Tyler Heineman,LAA,9,0.0,50.3
2026-07-04,Liam Hicks,MIA,1,0.0,48.2
2026-07-04,Kyle Stowers,MIA,2,1.0,63.0
2026-07-04,Otto Lopez,MIA,3,1.0,51.7
2026-07-04,Xavier Edwards,MIA,4,0.0,28.3
2026-07-04,Griffin Conine,MIA,5,0.0,52.0
2026-07-04,Esteury Ruiz,MIA,6,0.0,51.6
2026-07-04,Jakob Marsee,MIA,7,0.0,48.9
2026-07-04,Joe Mack,MIA,8,1.0,63.5
2026-07-04,Javier Sanoja,MIA,9,0.0,56.3
2026-07-04,Nick Kurtz,ATH,1,0.0,62.2
2026-07-04,Zack Gelof,ATH,2,0.0,53.6
2026-07-04,Lawrence Butler,ATH,3,0.0,58.3
2026-07-04,Jonah Heim,ATH,4,0.0,58.7
2026-07-04,Carlos Cortes,ATH,5,0.0,46.3
2026-07-04,Henry Bolte,ATH,6,0.0,51.8
2026-07-04,Joshua Kuroda-Grauer,ATH,7,0.0,50.1
2026-07-04,Jeff McNeil,ATH,8,0.0,40.8
2026-07-04,Alika Williams,ATH,9,0.0,56.1
2026-07-04,Brice Turang,MIL,1,0.0,36.6
2026-07-04,Christian Yelich,MIL,2,1.0,57.4
2026-07-04,Jackson Chourio,MIL,3,1.0,66.7
2026-07-04,William Contreras,MIL,4,0.0,60.4
2026-07-04,Garrett Mitchell,MIL,5,0.0,58.4
2026-07-04,Andrew Vaughn,MIL,6,0.0,44.1
2026-07-04,Sal Frelick,MIL,7,0.0,33.0
2026-07-04,Cooper Pratt,MIL,8,0.0,40.8
2026-07-04,Joey Ortiz,MIL,9,0.0,47.2
2026-07-04,Ketel Marte,ARI,1,0.0,73.1
2026-07-04,Geraldo Perdomo,ARI,2,0.0,33.4
2026-07-04,Corbin Carroll,ARI,3,0.0,54.5
2026-07-04,Gabriel Moreno,ARI,4,0.0,37.7
2026-07-04,Adrian Del Castillo,ARI,5,1.0,56.4
2026-07-04,Nolan Arenado,ARI,6,0.0,57.6
2026-07-04,Jorge Barrosa,ARI,7,0.0,48.5
2026-07-04,Ildemaro Vargas,ARI,8,0.0,42.5
2026-07-04,Tommy Troy,ARI,9,0.0,48.9
2026-07-04,Fernando Tatis Jr.,SD,1,0.0,76.2
2026-07-04,Jake Cronenworth,SD,2,0.0,50.7
2026-07-04,Manny Machado,SD,3,0.0,67.1
2026-07-04,Gavin Sheets,SD,4,0.0,49.1
2026-07-04,Ty France,SD,5,0.0,43.4
2026-07-04,Xander Bogaerts,SD,6,0.0,42.6
2026-07-04,Jackson Merrill,SD,7,0.0,61.7
2026-07-04,Miguel Andujar,SD,8,0.0,31.4
2026-07-04,Rodolfo Durán,SD,9,0.0,43.4
2026-07-04,Tommy Edman,LAD,1,0.0,46.0
2026-07-04,Andy Pages,LAD,2,0.0,50.3
2026-07-04,Freddie Freeman,LAD,3,1.0,80.5
2026-07-04,Mookie Betts,LAD,4,0.0,71.8
2026-07-04,Kyle Tucker,LAD,5,0.0,69.0
2026-07-04,Teoscar Hernández,LAD,6,0.0,55.2
2026-07-04,Max Muncy,LAD,7,0.0,62.7
2026-07-04,Dalton Rushing,LAD,8,0.0,51.2
2026-07-04,Alex Freeland,LAD,9,0.0,41.8
2026-07-05,Francisco Lindor,NYM,1,0.0,71.7
2026-07-05,Juan Soto,NYM,2,0.0,78.1
2026-07-05,Bo Bichette,NYM,3,0.0,47.9
2026-07-05,Jared Young,NYM,4,0.0,47.9
2026-07-05,Carson Benge,NYM,5,0.0,53.2
2026-07-05,Tyrone Taylor,NYM,6,1.0,57.7
2026-07-05,A.J. Ewing,NYM,7,1.0,56.4
2026-07-05,Luis Torrens,NYM,8,0.0,56.0
2026-07-05,Brett Baty,NYM,9,0.0,45.9
2026-07-05,Drake Baldwin,ATL,1,1.0,41.2
2026-07-05,Ozzie Albies,ATL,2,0.0,53.5
2026-07-05,Matt Olson,ATL,3,0.0,74.5
2026-07-05,Michael Harris II,ATL,4,0.0,50.1
2026-07-05,Mauricio Dubón,ATL,5,0.0,48.1
2026-07-05,Dominic Smith,ATL,6,0.0,35.8
2026-07-05,Austin Riley,ATL,7,0.0,53.7
2026-07-05,Eli White,ATL,8,0.0,54.1
2026-07-05,Jorge Mateo,ATL,9,0.0,36.9
2026-07-05,Konnor Griffin,PIT,1,0.0,47.4
2026-07-05,Brandon Lowe,PIT,2,1.0,64.9
2026-07-05,Bryan Reynolds,PIT,3,1.0,70.7
2026-07-05,Billy Cook,PIT,4,0.0,44.9
2026-07-05,Ryan O'Hearn,PIT,5,0.0,47.0
2026-07-05,Nick Gonzales,PIT,6,0.0,43.0
2026-07-05,Henry Davis,PIT,7,0.0,62.1
2026-07-05,Jared Triolo,PIT,8,0.0,51.5
2026-07-05,Jake Mangum,PIT,9,0.0,46.6
2026-07-05,James Wood,WSH,1,0.0,78.8
2026-07-05,Luis García Jr.,WSH,2,1.0,66.6
2026-07-05,Curtis Mead,WSH,3,0.0,44.8
2026-07-05,CJ Abrams,WSH,4,0.0,56.1
2026-07-05,Daylen Lile,WSH,5,0.0,57.9
2026-07-05,Dylan Crews,WSH,6,1.0,51.0
2026-07-05,José Tena,WSH,7,0.0,53.9
2026-07-05,Andrés Chaparro,WSH,8,0.0,62.7
2026-07-05,Drew Millas,WSH,9,0.0,48.3
2026-07-05,Gunnar Henderson,BAL,1,0.0,71.4
2026-07-05,Adley Rutschman,BAL,2,0.0,59.8
2026-07-05,Taylor Ward,BAL,3,0.0,59.3
2026-07-05,Pete Alonso,BAL,4,0.0,77.0
2026-07-05,Samuel Basallo,BAL,5,0.0,65.4
2026-07-05,Dylan Beavers,BAL,6,0.0,46.3
2026-07-05,Leody Taveras,BAL,7,0.0,47.2
2026-07-05,Jackson Holliday,BAL,8,0.0,51.7
2026-07-05,Blaze Alexander,BAL,9,0.0,50.3
2026-07-05,Elly De La Cruz,CIN,1,0.0,67.7
2026-07-05,Sal Stewart,CIN,2,0.0,51.4
2026-07-05,JJ Bleday,CIN,3,0.0,43.2
2026-07-05,Eugenio Suárez,CIN,4,0.0,41.5
2026-07-05,Spencer Steer,CIN,5,1.0,63.8
2026-07-05,Tyler Stephenson,CIN,6,0.0,44.8
2026-07-05,Noelvi Marte,CIN,7,0.0,49.1
2026-07-05,TJ Friedl,CIN,8,0.0,44.7
2026-07-05,Edwin Arroyo,CIN,9,0.0,41.2
2026-07-05,Austin Martin,MIN,1,0.0,47.1
2026-07-05,Kyler Fedko,MIN,2,0.0,46.0
2026-07-05,Kody Clemens,MIN,3,0.0,69.5
2026-07-05,Josh Bell,MIN,4,0.0,65.8
2026-07-05,Royce Lewis,MIN,5,0.0,63.6
2026-07-05,Victor Caratini,MIN,6,0.0,60.7
2026-07-05,Brooks Lee,MIN,7,0.0,52.9
2026-07-05,Ryan Kreidler,MIN,8,0.0,49.2
2026-07-05,Luke Keaschall,MIN,9,0.0,64.1
2026-07-05,Trent Grisham,NYY,1,0.0,63.7
2026-07-05,Ben Rice,NYY,2,0.0,59.5
2026-07-05,Jasson Domínguez,NYY,3,0.0,50.9
2026-07-05,Cody Bellinger,NYY,4,0.0,51.4
2026-07-05,Anthony Volpe,NYY,5,0.0,44.1
2026-07-05,Amed Rosario,NYY,6,0.0,59.2
2026-07-05,Max Schuemann,NYY,7,0.0,43.5
2026-07-05,Austin Wells,NYY,8,0.0,43.5
2026-07-05,José Caballero,NYY,9,0.0,44.1
2026-07-05,Sam Antonacci,CWS,1,0.0,57.5
2026-07-05,Miguel Vargas,CWS,2,0.0,59.6
2026-07-05,Kyle Teel,CWS,3,1.0,54.2
2026-07-05,Andrew Benintendi,CWS,4,0.0,42.1
2026-07-05,Colson Montgomery,CWS,5,1.0,63.3
2026-07-05,Braden Montgomery,CWS,6,0.0,50.1
2026-07-05,Chase Meidroth,CWS,7,0.0,53.8
2026-07-05,Tristan Peters,CWS,8,1.0,55.6
2026-07-05,Luisangel Acuña,CWS,9,0.0,49.9
2026-07-05,Travis Bazzana,CLE,1,0.0,50.2
2026-07-05,Kahlil Watson,CLE,2,0.0,51.3
2026-07-05,Chase DeLauter,CLE,3,1.0,57.2
2026-07-05,Rhys Hoskins,CLE,4,0.0,62.6
2026-07-05,Gabriel Arias,CLE,5,1.0,63.8
2026-07-05,Cooper Ingle,CLE,6,0.0,53.0
2026-07-05,Daniel Schneemann,CLE,7,0.0,52.6
2026-07-05,Brayan Rocchio,CLE,8,0.0,45.4
2026-07-05,Austin Hedges,CLE,9,0.0,67.2
2026-07-05,JJ Wetherholt,STL,1,0.0,56.1
2026-07-05,Iván Herrera,STL,2,0.0,52.2
2026-07-05,Alec Burleson,STL,3,0.0,56.9
2026-07-05,Jordan Walker,STL,4,1.0,74.7
2026-07-05,Lars Nootbaar,STL,5,0.0,48.4
2026-07-05,Masyn Winn,STL,6,0.0,55.3
2026-07-05,Nathan Church,STL,7,0.0,64.4
2026-07-05,José Fermín,STL,8,0.0,49.6
2026-07-05,Nelson Velázquez,STL,9,0.0,64.2
2026-07-05,Pete Crow-Armstrong,CHC,1,0.0,62.7
2026-07-05,Alex Bregman,CHC,2,0.0,60.0
2026-07-05,Seiya Suzuki,CHC,3,0.0,63.7
2026-07-05,Carson Kelly,CHC,4,0.0,47.1
2026-07-05,Michael Busch,CHC,5,0.0,58.6
2026-07-05,Nico Hoerner,CHC,6,0.0,36.2
2026-07-05,Ian Happ,CHC,7,0.0,46.5
2026-07-05,Dansby Swanson,CHC,8,0.0,65.2
2026-07-05,Pedro Ramírez,CHC,9,0.0,46.8
2026-07-05,Trea Turner,PHI,1,0.0,55.4
2026-07-05,Kyle Schwarber,PHI,2,0.0,60.3
2026-07-05,Bryce Harper,PHI,3,0.0,64.6
2026-07-05,Brandon Marsh,PHI,4,0.0,48.5
2026-07-05,Alec Bohm,PHI,5,0.0,36.6
2026-07-05,Bryson Stott,PHI,6,0.0,27.2
2026-07-05,Gabriel Rincones Jr.,PHI,7,0.0,36.1
2026-07-05,Justin Crawford,PHI,8,0.0,28.7
2026-07-05,Garrett Stubbs,PHI,9,0.0,25.6
2026-07-05,Carter Jensen,KC,1,0.0,43.3
2026-07-05,Bobby Witt Jr.,KC,2,0.0,67.4
2026-07-05,Jac Caglianone,KC,3,0.0,35.8
2026-07-05,Lane Thomas,KC,4,0.0,26.9
2026-07-05,Nick Loftin,KC,5,0.0,30.7
2026-07-05,Salvador Perez,KC,6,0.0,39.1
2026-07-05,Josh Rojas,KC,7,0.0,21.9
2026-07-05,Kameron Misner,KC,8,0.0,27.6
2026-07-05,Isaac Collins,KC,9,0.0,36.4
2026-07-05,Yandy Díaz,TB,1,0.0,48.6
2026-07-05,Jonathan Aranda,TB,2,0.0,48.1
2026-07-05,Junior Caminero,TB,3,0.0,66.4
2026-07-05,Ryan Vilade,TB,4,0.0,65.7
2026-07-05,Chandler Simpson,TB,5,0.0,45.6
2026-07-05,Ben Williamson,TB,6,0.0,47.1
2026-07-05,Victor Mesa Jr.,TB,7,0.0,48.2
2026-07-05,Jonny DeLuca,TB,8,0.0,55.4
2026-07-05,Nick Fortes,TB,9,0.0,49.8
2026-07-05,Jose Altuve,HOU,1,0.0,58.2
2026-07-05,Yordan Alvarez,HOU,2,0.0,89.7
2026-07-05,Isaac Paredes,HOU,3,1.0,67.0
2026-07-05,Christian Walker,HOU,4,1.0,67.8
2026-07-05,Brice Matthews,HOU,5,0.0,43.9
2026-07-05,Cam Smith,HOU,6,0.0,66.4
2026-07-05,Zach Dezenzo,HOU,7,0.0,46.0
2026-07-05,Nick Allen,HOU,8,0.0,49.7
2026-07-05,Christian Vázquez,HOU,9,0.0,49.0
2026-07-05,Kevin McGonigle,DET,1,0.0,54.9
2026-07-05,Dillon Dingler,DET,2,0.0,53.6
2026-07-05,Matt Vierling,DET,3,0.0,48.5
2026-07-05,Riley Greene,DET,4,1.0,74.7
2026-07-05,Spencer Torkelson,DET,5,0.0,65.9
2026-07-05,Hao-Yu Lee,DET,6,0.0,57.4
2026-07-05,Zach McKinstry,DET,7,0.0,42.1
2026-07-05,Jake Rogers,DET,8,0.0,47.3
2026-07-05,James Outman,DET,9,0.0,54.2
2026-07-05,Joc Pederson,TEX,1,0.0,82.2
2026-07-05,Jake Burger,TEX,2,1.0,69.3
2026-07-05,Brandon Nimmo,TEX,3,0.0,50.5
2026-07-05,Ezequiel Duran,TEX,4,1.0,43.3
2026-07-05,Evan Carter,TEX,5,0.0,57.9
2026-07-05,Elias Díaz,TEX,6,0.0,67.1
2026-07-05,Josh Smith,TEX,7,0.0,63.7
2026-07-05,Alejandro Osuna,TEX,8,0.0,49.6
2026-07-05,Nicky Lopez,TEX,9,0.0,32.0
2026-07-05,Luis Arraez,SF,1,0.0,32.8
2026-07-05,Casey Schmitt,SF,2,1.0,50.8
2026-07-05,Heliot Ramos,SF,3,0.0,61.1
2026-07-05,Rafael Devers,SF,4,1.0,85.1
2026-07-05,Jonah Cox,SF,5,0.0,47.9
2026-07-05,Willy Adames,SF,6,0.0,57.7
2026-07-05,Bryce Eldridge,SF,7,0.0,50.8
2026-07-05,Drew Gilbert,SF,8,1.0,56.0
2026-07-05,Drew Cavanaugh,SF,9,0.0,41.2
2026-07-05,Jake McCarthy,COL,1,0.0,54.6
2026-07-05,Cole Carrigg,COL,2,0.0,56.1
2026-07-05,Hunter Goodman,COL,3,0.0,61.4
2026-07-05,TJ Rumfield,COL,4,0.0,49.3
2026-07-05,Tyler Freeman,COL,5,0.0,47.3
2026-07-05,Kyle Karros,COL,6,1.0,59.3
2026-07-05,Edouard Julien,COL,7,0.0,49.3
2026-07-05,Brett Sullivan,COL,8,0.0,47.4
2026-07-05,Willi Castro,COL,9,0.0,39.3
2026-07-05,Brice Turang,MIL,1,0.0,46.3
2026-07-05,Jackson Chourio,MIL,2,0.0,72.7
2026-07-05,Christian Yelich,MIL,3,0.0,62.6
2026-07-05,Sal Frelick,MIL,4,0.0,38.4
2026-07-05,Jake Bauers,MIL,5,1.0,61.0
2026-07-05,Garrett Mitchell,MIL,6,0.0,64.8
2026-07-05,Gary Sánchez,MIL,7,0.0,53.1
2026-07-05,David Hamilton,MIL,8,0.0,47.7
2026-07-05,Joey Ortiz,MIL,9,0.0,54.7
2026-07-05,Ketel Marte,ARI,1,0.0,71.6
2026-07-05,Geraldo Perdomo,ARI,2,0.0,36.9
2026-07-05,Corbin Carroll,ARI,3,0.0,56.9
2026-07-05,Gabriel Moreno,ARI,4,0.0,39.5
2026-07-05,Max Kepler,ARI,5,0.0,42.7
2026-07-05,Ildemaro Vargas,ARI,6,0.0,44.0
2026-07-05,Tim Tawa,ARI,7,0.0,46.7
2026-07-05,Pavin Smith,ARI,8,0.0,36.5
2026-07-05,Tommy Troy,ARI,9,0.0,49.7
2026-07-05,Otto Lopez,MIA,1,1.0,52.8
2026-07-05,Heriberto Hernández,MIA,2,1.0,63.9
2026-07-05,Liam Hicks,MIA,3,0.0,44.3
2026-07-05,Xavier Edwards,MIA,4,0.0,27.8
2026-07-05,Javier Sanoja,MIA,5,0.0,50.9
2026-07-05,Esteury Ruiz,MIA,6,0.0,45.2
2026-07-05,Leo Jiménez,MIA,7,1.0,49.4
2026-07-05,Griffin Conine,MIA,8,0.0,50.7
2026-07-05,Joe Mack,MIA,9,0.0,63.1
2026-07-05,Henry Bolte,ATH,1,0.0,52.2
2026-07-05,Nick Kurtz,ATH,2,0.0,62.1
2026-07-05,Zack Gelof,ATH,3,0.0,51.7
2026-07-05,Lawrence Butler,ATH,4,0.0,61.6
2026-07-05,Joshua Kuroda-Grauer,ATH,5,0.0,53.9
2026-07-05,Carlos Cortes,ATH,6,0.0,48.0
2026-07-05,Colby Thomas,ATH,8,0.0,65.3
2026-07-05,Brian Serven,ATH,9,0.0,51.2
2026-07-05,Nathan Lukes,TOR,1,0.0,38.8
2026-07-05,Vladimir Guerrero Jr.,TOR,2,0.0,59.8
2026-07-05,Kazuma Okamoto,TOR,3,0.0,41.2
2026-07-05,Alejandro Kirk,TOR,4,0.0,25.2
2026-07-05,Daulton Varsho,TOR,5,0.0,36.2
2026-07-05,Ernie Clement,TOR,6,0.0,31.7
2026-07-05,Brandon Valenzuela,TOR,7,0.0,35.5
2026-07-05,Luis Urías,TOR,8,0.0,42.2
2026-07-05,Myles Straw,TOR,9,0.0,48.8
2026-07-05,J.P. Crawford,SEA,1,0.0,30.8
2026-07-05,Randy Arozarena,SEA,2,0.0,58.8
2026-07-05,Cal Raleigh,SEA,3,0.0,55.6
2026-07-05,Josh Naylor,SEA,4,0.0,49.8
2026-07-05,Luke Raley,SEA,5,0.0,37.6
2026-07-05,Cole Young,SEA,6,0.0,53.6
2026-07-05,Mitch Garver,SEA,7,1.0,55.9
2026-07-05,Colt Emerson,SEA,8,0.0,40.3
2026-07-05,Victor Robles,SEA,9,0.0,28.8
2026-07-05,Fernando Tatis Jr.,SD,1,0.0,80.8
2026-07-05,Miguel Andujar,SD,2,0.0,37.9
2026-07-05,Manny Machado,SD,3,1.0,80.4
2026-07-05,Jase Bowen,SD,4,0.0,48.4
2026-07-05,Ty France,SD,5,0.0,50.8
2026-07-05,Jackson Merrill,SD,6,0.0,69.0
2026-07-05,Xander Bogaerts,SD,7,0.0,46.8
2026-07-05,Sung-Mun Song,SD,8,0.0,56.3
2026-07-05,Luis Campusano,SD,9,0.0,50.2
2026-07-05,Shohei Ohtani,LAD,1,0.0,73.9
2026-07-05,Andy Pages,LAD,2,0.0,47.4
2026-07-05,Freddie Freeman,LAD,3,0.0,79.6
2026-07-05,Mookie Betts,LAD,4,0.0,69.7
2026-07-05,Teoscar Hernández,LAD,5,0.0,50.8
2026-07-05,Max Muncy,LAD,6,0.0,61.1
2026-07-05,Kyle Tucker,LAD,7,0.0,66.3
2026-07-05,Alex Freeland,LAD,8,0.0,40.1
2026-07-05,Dalton Rushing,LAD,9,0.0,47.3
2026-07-05,Anthony Seigler,BOS,1,0.0,46.9
2026-07-05,Ceddanne Rafaela,BOS,2,0.0,48.4
2026-07-05,Wilyer Abreu,BOS,3,0.0,44.0
2026-07-05,Willson Contreras,BOS,4,1.0,78.4
2026-07-05,Masataka Yoshida,BOS,5,0.0,39.0
2026-07-05,Caleb Durbin,BOS,6,0.0,60.4
2026-07-05,Jarren Duran,BOS,7,1.0,50.9
2026-07-05,Carlos Narváez,BOS,8,0.0,47.3
2026-07-05,Tsung-Che Cheng,BOS,9,0.0,45.8
2026-07-05,Zach Neto,LAA,1,1.0,65.6
2026-07-05,Denzer Guzman,LAA,2,0.0,50.1
2026-07-05,Vaughn Grissom,LAA,3,0.0,40.3
2026-07-05,Jorge Soler,LAA,4,0.0,52.1
2026-07-05,Donovan Walton,LAA,5,0.0,55.8
2026-07-05,Jo Adell,LAA,6,0.0,60.2
